project_id,sprint_id,team_size,sprint_duration_days,planned_story_points,completed_story_points,velocity,num_stories,avg_story_complexity,defect_count,scope_change_ratio,team_experience_months,tech_debt_hours,meeting_overhead_hours,effort_hours,cost_usd,data_source,quality_score,label_confidence,sample_weight
SYN_00001,18,6.0,7.0,77.79432151713398,63.220822886236334,44.928867922983855,15,2.062394245924147,7,0.16621268909411144,65.18259181149062,23.56858707837056,2.4841313024329996,521.0863492319545,63811.36661510056,synthetic,0.3,0.3,0.3
SYN_00001,19,6.0,7.0,84.62391481326303,74.73773487959542,49.83766738490592,17,2.58537612610698,5,0.21388803293517433,65.41592514482396,12.30490987710338,1.6368596625965885,503.02299149108313,66277.19998119207,synthetic,0.3,0.3,0.3
SYN_00001,20,6.0,7.0,79.4795015815708,63.806622815712345,65.19580368439603,16,4.208982746621377,4,0.0,65.6492584781573,19.336148484174412,2.824329199404604,633.3346784086315,102622.73946515539,synthetic,0.3,0.3,0.3
SYN_00001,21,6.0,7.0,79.9325394925978,66.36074916553306,75.46993121223876,16,3.5100270487181566,5,0.0,65.88259181149063,16.14642018952798,2.2238438466711923,764.8625432605022,111213.79676893026,synthetic,0.3,0.3,0.3
SYN_00001,22,6.0,7.0,95.07591530343132,77.68234742203106,85.6475873325917,19,2.440855657137003,6,0.0,66.11592514482396,14.764124039106566,1.927173851853323,631.3846845984875,70425.62887582263,synthetic,1.0,1.0,1.0
SYN_00001,23,6.0,7.0,79.85415800419594,76.70017572281037,87.66933552577616,16,2.189026106847681,3,0.0,66.3492584781573,5.534813500765074,2.417551451971464,578.3731446945135,83865.70468083698,synthetic,1.0,1.0,1.0
SYN_00001,24,6.0,7.0,70.6195486086661,68.3900698041406,81.98379193898589,14,3.0262256743010085,3,0.0,66.58259181149063,22.834128196854852,1.7488564828146407,423.9017966606639,43214.92568517212,synthetic,1.0,1.0,1.0
SYN_00001,25,6.0,7.0,69.82083957585536,58.23662298874865,56.54733844868993,14,2.0267518804950977,11,0.0,66.81592514482396,8.909000862317907,2.132102896409031,284.8505085133828,31442.281663134705,synthetic,0.3,0.3,0.3
SYN_00001,26,6.0,7.0,62.00484864285139,55.58592096721341,31.1024700862328,12,2.463087778082735,10,0.0,67.0492584781573,14.885171861442911,2.696498334975195,332.81175721196644,62127.49318599503,synthetic,0.3,0.3,0.3
SYN_00001,27,6.0,7.0,108.82174207979718,75.46900422736097,28.491982956449892,23,3.249607577240995,8,0.3722858107198026,67.28259181149063,17.51516040312383,3.0737352745437434,557.8129470604201,114709.51914659783,synthetic,0.3,0.3,0.3
SYN_00001,28,6.0,7.0,95.43465721227054,75.87962670603142,50.56312345595157,19,3.9242496288853568,2,0.2574521827328114,67.51592514482397,16.42343615329867,3.161064137183883,651.9972291491242,90308.6159557059,synthetic,0.3,0.3,0.3
SYN_00001,29,6.0,7.0,85.39051686834958,80.94493181531425,70.48441691576087,17,3.487009177779552,5,0.0,67.7492584781573,22.7168392494232,2.10915497146141,905.9211140053185,123507.58928833419,synthetic,0.3,0.3,0.3
SYN_00001,30,6.0,7.0,81.78433445423423,76.63452616984755,77.19944400309876,16,1.279432923485932,4,0.0,67.98259181149064,5.606282182273253,2.151093289146234,626.6141305764772,50025.20799099435,synthetic,1.0,1.0,1.0
SYN_00001,31,6.0,7.0,85.02144372903828,76.32635361619643,84.67577416859585,17,3.243493383224208,2,0.0,68.21592514482396,13.380419150453948,2.8556734351248676,645.5010883983209,86467.73661136544,synthetic,0.3,0.3,0.3
SYN_00001,32,6.0,7.0,89.80698099244535,74.14550369405768,89.35550264008529,18,3.057626858586062,4,0.0,68.44925847815729,11.127142840000545,1.6324157431953872,690.0053267996755,95453.24018602773,synthetic,0.3,0.3,0.3
SYN_00001,33,6.0,7.0,77.20230413934908,69.66219568518788,89.6592825306388,15,3.3311122282981547,4,0.0,68.68259181149062,12.642044556824551,2.9502035531095725,752.5442510189421,108611.34146149752,synthetic,0.3,0.3,0.3
SYN_00001,34,6.0,7.0,84.06369844342268,77.18813064324787,88.34309688562635,17,4.292967745320966,2,0.0,68.91592514482396,4.975098565871284,2.085236949223907,686.9882016865597,84544.78891308767,synthetic,1.0,1.0,1.0
SYN_00001,35,6.0,7.0,75.22566717330238,74.11914972742737,83.61834722731969,15,1.3494093785562056,3,0.0,69.1492584781573,5.296443573251731,1.1319589453248764,436.0641337246129,37399.230411381395,synthetic,1.0,1.0,1.0
SYN_00002,0,8.0,7.0,34.9577181188139,13.429884127627108,39.33750937221521,6,1.9578783065324283,2,0.0,96.47976516383687,19.12346971705649,4.103642464114748,132.12613879113277,15127.17826096275,synthetic,1.0,1.0,1.0
SYN_00002,1,8.0,7.0,59.450992248633675,26.617775476358023,56.83757375273317,11,2.9590423105467223,2,0.0,96.71309849717021,5.992963194717804,3.7319252767810465,320.837148756833,37395.412948283156,synthetic,1.0,1.0,1.0
SYN_00002,2,8.0,7.0,62.03740713269552,38.9033165697067,62.25908833427826,12,2.936216348914553,3,0.0,96.94643183050354,27.55895238470171,2.8593427115267698,299.2960664428471,28446.395496095352,synthetic,1.0,1.0,1.0
SYN_00002,3,8.0,7.0,54.65356924455608,43.07335724058653,63.81290957169311,10,4.438048933315712,1,0.0,97.17976516383688,20.962577957426504,2.7684425961198897,621.5710760080939,76629.4654604723,synthetic,1.0,1.0,1.0
SYN_00002,4,8.0,7.0,70.65530784460915,56.27959345313199,68.66354374375098,14,3.7153706628107277,5,0.0,97.41309849717021,18.820094786303503,2.8999454383731926,690.9054986566744,70481.73975005413,synthetic,1.0,1.0,1.0
SYN_00002,5,8.0,7.0,83.9733121820099,65.91753078004382,75.30585515615445,16,3.0091563512731727,2,0.0,97.64643183050354,7.960966112977985,2.92286852561902,705.7865222039599,66509.8397617207,synthetic,1.0,1.0,1.0
SYN_00002,6,8.0,7.0,81.4460862815742,66.90875788367205,81.01067054543859,16,3.1990298478408663,2,0.0,97.87976516383688,10.493757662725685,2.5801319645842393,509.787596106495,33567.37176585932,synthetic,1.0,1.0,1.0
SYN_00002,7,8.0,7.0,68.07448596144224,59.677629754938124,76.7446311137843,13,3.0353699024833585,4,0.0,98.11309849717021,7.8169863194890326,1.5626962385173466,591.8701003685655,75088.55005225465,synthetic,1.0,1.0,1.0
SYN_00002,8,8.0,7.0,75.34778790622457,61.5018305195749,77.23827005781352,14,2.837668812163562,5,0.0,98.34643183050353,27.7356749444902,1.5422305456382808,496.7149212500972,43442.24711004286,synthetic,1.0,1.0,1.0
SYN_00002,9,8.0,7.0,72.01109457588728,60.44772629032989,73.52244870723098,14,2.1340582420893703,2,0.0,98.57976516383687,20.025762369763086,4.319559045241496,324.9672271919421,24163.96536885192,synthetic,1.0,1.0,1.0
SYN_00002,10,8.0,7.0,67.19587139965061,55.72163588041376,73.69957957499658,13,2.8791584979144567,3,0.0,98.8130984971702,24.371727512565442,2.739623352210138,339.31848749908795,45353.28166791784,synthetic,1.0,1.0,1.0
SYN_00002,11,8.0,7.0,65.30216753618565,60.78155082954601,68.43159724078347,12,2.4031213946779895,4,0.0,99.04643183050354,11.72574645180874,4.322770563681434,311.09799057623803,33280.22121353641,synthetic,1.0,1.0,1.0
SYN_00002,12,8.0,7.0,70.16817170541032,66.65801698822511,69.50912601776075,13,1.9997475688614827,4,0.0,99.27976516383687,13.892075948142384,1.6696183091059695,277.18895009185246,31897.8779473063,synthetic,1.0,1.0,1.0
SYN_00002,13,8.0,7.0,74.83878184261961,72.03592854713669,68.02426210321936,14,3.4089774516380276,3,0.0,99.5130984971702,14.859822975484173,2.9828396148541763,576.6055818673622,92485.1969172187,synthetic,0.3,0.3,0.3
SYN_00002,14,8.0,7.0,58.54488995266637,59.5401998609536,62.482928314193835,11,3.313011727946588,2,0.0,99.74643183050354,25.088431186228206,1.8179299712611718,537.036036619837,48934.8557446544,synthetic,1.0,1.0,1.0
SYN_00002,15,8.0,7.0,75.19468602193291,66.17292834125219,64.91365318039662,14,1.5706339909055376,4,0.0,99.97976516383687,25.44376604502756,1.9707002765853812,499.62199359814144,46409.73301713883,synthetic,1.0,1.0,1.0
SYN_00002,16,8.0,7.0,68.38425694473568,65.76089231022121,69.06912650595459,13,2.901852290003898,4,0.0,100.21309849717021,9.156229592404115,1.2209833846375606,490.69529484220504,49488.96568745224,synthetic,1.0,1.0,1.0
SYN_00002,17,8.0,7.0,92.30515917155736,77.5729361095035,69.49807583083756,18,3.796561108719939,5,0.29194536022042605,100.44643183050354,30.316319074057255,1.51968312408711,811.5409636321886,122196.2244131461,synthetic,0.3,0.3,0.3
SYN_00002,18,8.0,7.0,84.40180157750441,83.30909399380609,77.70368956976554,16,3.847378991117057,4,0.0,100.67976516383688,6.674873718378169,4.200610649634098,832.6554269193322,85231.7888629588,synthetic,1.0,1.0,1.0
SYN_00002,19,8.0,7.0,76.00608100305506,78.80068902798146,80.13207406052403,15,3.820669474308191,2,0.0,100.91309849717021,29.008315973800553,2.2003508513806347,979.2482917651162,106265.60182080758,synthetic,0.3,0.3,0.3
SYN_00002,20,8.0,7.0,80.86537709337615,78.54787499516753,81.44071015731805,16,3.0311305655211678,5,0.0,101.14643183050354,6.091394594714508,3.1633141520330277,848.1582586383728,75100.67503241995,synthetic,1.0,1.0,1.0
SYN_00002,21,8.0,7.0,87.52493668637999,81.40144296361622,58.55771145139009,17,2.323963737624679,11,0.0,101.37976516383688,10.81874656115776,2.682447483483957,622.3625314923338,45096.54933453375,synthetic,0.3,0.3,0.3
SYN_00002,22,8.0,7.0,85.45770135685994,80.53276438365259,66.80700629544151,16,2.1330409381135516,5,0.1194277159387833,101.61309849717021,27.578581838757163,2.4655161840241355,586.9696554413125,65646.44760911312,synthetic,0.3,0.3,0.3
SYN_00002,23,8.0,7.0,75.59966091640489,66.74433476992552,75.19009919992645,14,3.275683923800286,2,0.0,101.84643183050355,8.36937168356732,2.9071372669227893,455.12766096766194,43685.255790187904,synthetic,1.0,1.0,1.0
SYN_00002,24,8.0,7.0,107.76875705025093,79.9728855831861,77.6608239058211,21,3.3034240274921305,3,0.3846232166387112,102.07976516383687,15.110756421727132,1.7491228539075476,528.5998822781858,78444.90117729384,synthetic,0.3,0.3,0.3
SYN_00002,25,8.0,7.0,83.13548958494161,75.16823910972943,77.19489107899962,16,4.0298648892840525,5,0.16018160462298958,102.3130984971702,16.155947838390837,4.441709099025777,732.2458515286759,91242.8998177849,synthetic,0.3,0.3,0.3
SYN_00002,26,8.0,7.0,86.2273872757405,70.62593005121548,83.73970075004051,17,3.8799837202736667,2,0.0,102.54643183050354,10.263458423068439,3.8695144388449796,870.3486094617582,108760.34969341641,synthetic,0.3,0.3,0.3
SYN_00002,27,8.0,7.0,90.01054691206633,81.01155140163048,81.88806142746442,17,2.8942170747750624,6,0.15528214865541226,102.77976516383687,23.655061798476414,3.6118251659778915,675.5475665792146,51715.29019063992,synthetic,0.3,0.3,0.3
SYN_00002,28,8.0,7.0,52.24817725519367,65.4097955636419,69.21258052688437,10,2.0046352969113044,2,0.0,103.0130984971702,27.718437902783467,2.69503123796688,461.2400284546405,35047.46906647622,synthetic,1.0,1.0,1.0
SYN_00002,29,8.0,7.0,69.45759028471518,66.07378029118604,71.50345972508792,13,2.7447147223912816,4,0.0,103.24643183050354,28.38776402784047,1.6336671303444887,600.5859281561862,83701.98635797352,synthetic,1.0,1.0,1.0
SYN_00002,30,8.0,7.0,99.78854050885118,79.6191291428014,84.67900295819271,19,3.17378495584842,6,0.0,103.47976516383687,12.972477797212955,4.213437283799188,849.0516275733851,115063.09390797245,synthetic,0.3,0.3,0.3
SYN_00002,31,8.0,7.0,100.3437795394194,88.6686449949528,90.61924749148633,19,2.838333403688477,4,0.11251340516065769,103.71309849717021,18.488491355489057,2.267060546402605,996.4215027035765,123507.58928833419,synthetic,0.3,0.3,0.3
SYN_00002,32,8.0,7.0,74.05175476847315,77.91674810517351,83.37430537982543,14,2.5376847135378755,3,0.14425178702488142,103.94643183050354,10.354104431330763,1.2883584773816974,687.463518362978,44818.891774084695,synthetic,0.3,0.3,0.3
SYN_00002,33,8.0,7.0,76.49839666946023,72.93977687619177,77.75173509603664,15,3.202307851975919,4,0.0,104.17976516383688,10.250139244644188,2.270476354083712,670.7343791906567,73183.38088176335,synthetic,1.0,1.0,1.0
SYN_00002,34,8.0,7.0,87.95138494839475,70.63536106859328,73.91883566384192,17,2.5968338068715116,4,0.1966555634956344,104.41309849717021,7.844117010135415,3.7893756224661717,461.12513231434315,38135.7720285473,synthetic,0.3,0.3,0.3
SYN_00002,35,8.0,7.0,69.57646450333158,66.14925277931141,71.97124535157631,13,2.497547133019701,3,0.0,104.64643183050354,30.272547511256427,3.212301383160379,534.9143231919545,69315.85888035502,synthetic,1.0,1.0,1.0
SYN_00003,0,7.0,7.0,21.395869485340317,9.917120362469754,20.08389905588121,6,2.2017184134047794,0,0.0,96.91623526760578,6.02692578580423,2.093062795425609,64.67568602906202,3930.940570711795,synthetic,1.0,1.0,1.0
SYN_00003,1,7.0,7.0,29.07507749005302,16.217509519659497,29.452229107527586,8,2.9321195746703923,1,0.0,97.14956860093912,10.891357785578743,1.2582409186532026,87.2193735747595,5075.635343443466,synthetic,1.0,1.0,1.0
SYN_00003,2,7.0,7.0,31.45905815579349,19.10327902943242,33.62754903851564,8,1.719835320765218,1,0.0,97.38290193427245,7.668849725617289,1.468224139297081,94.53925201531356,4898.687313859274,synthetic,1.0,1.0,1.0
SYN_00003,3,7.0,7.0,34.18893247631116,24.116499265664725,35.73121882177355,9,2.3904204333517938,2,0.0,97.61623526760579,5.40274367349765,3.105954578307435,198.9553323293528,13728.021126558555,synthetic,1.0,1.0,1.0
SYN_00003,4,7.0,7.0,33.64887388268972,25.73232023118905,34.86119125873073,9,3.1189016762422646,1,0.0,97.84956860093912,24.62684407954171,2.1239443318749154,251.5353620747366,15241.356864439364,synthetic,1.0,1.0,1.0
SYN_00003,5,7.0,7.0,46.464877645865684,32.41741637458007,34.61014697333591,13,3.29296767822715,1,0.39511902244254904,98.08290193427246,17.651145386412395,1.6107445793268222,310.4387078652851,18466.551495200416,synthetic,0.3,0.3,0.3
SYN_00003,6,7.0,7.0,27.376660916494192,29.34584005827395,31.70492408861553,7,3.3339775669936116,0,0.0,98.31623526760579,11.838554346503361,2.63425688709008,210.35280115084123,5440.850293654116,synthetic,1.0,1.0,1.0
SYN_00003,7,7.0,7.0,41.75408762229637,27.895801402174076,29.121487900138458,11,1.94360881267437,1,0.4009315657734211,98.54956860093912,13.098468309641163,3.2012862548718766,186.69462728857647,9754.965618532742,synthetic,0.3,0.3,0.3
SYN_00003,8,7.0,7.0,33.66927980254815,25.801672889600397,29.50262947145395,9,3.683748584108449,1,0.0,98.78290193427245,13.674278892921334,1.7368217452953918,217.68195514897204,14796.439329163797,synthetic,1.0,1.0,1.0
SYN_00003,9,7.0,7.0,38.60897452899477,27.282944690777498,21.048920576157826,10,2.35983064271852,3,0.0,99.01623526760578,18.755359390046674,3.410762252855809,207.5996925972009,10297.125355240174,synthetic,1.0,1.0,1.0
SYN_00003,10,7.0,7.0,66.71915352569346,43.3214975413625,25.10922569502666,18,3.5062863316858452,4,0.2858718551429318,99.24956860093911,26.15458866552263,3.7068642872976456,365.03301064276855,26319.237666145174,synthetic,0.3,0.3,0.3
SYN_00003,11,7.0,7.0,61.661065130714206,50.88504909496063,37.43986833624446,17,2.9914890587054455,2,0.247161736088727,99.48290193427245,26.306046415355958,2.736339915477092,423.85832454873486,25772.144611716267,synthetic,0.3,0.3,0.3
SYN_00003,12,7.0,7.0,65.35748983718074,52.73136047542818,47.95530733165854,18,1.8988900007376417,2,0.18767568659145312,99.71623526760578,12.665597884172719,2.9467061174352436,339.93486127068604,13930.972125614606,synthetic,0.3,0.3,0.3
SYN_00003,13,7.0,7.0,54.09115249901227,49.61325647479023,53.43453298014229,15,2.7470418363350495,1,0.0,99.94956860093912,11.097413981863792,1.134573411549783,276.2694862999632,13297.660724032063,synthetic,1.0,1.0,1.0
SYN_00003,14,7.0,7.0,51.81936907741945,46.353269041396246,54.33242316867851,14,3.2922909936510143,2,0.0,100.18290193427245,14.166371804668426,3.7598284796044052,408.9782209612197,32888.588300729425,synthetic,1.0,1.0,1.0
SYN_00003,15,7.0,7.0,59.925379820252545,54.26013957408531,54.27102793392912,16,3.4903723043796795,2,0.1475641392135842,100.41623526760578,17.11194260679801,2.1339051187389346,549.5009252135001,37151.49360284261,synthetic,0.3,0.3,0.3
SYN_00003,16,7.0,7.0,47.88324678215224,51.797482552636744,52.97994787585979,13,2.8872096820444653,2,0.0,100.64956860093912,14.437811368533655,3.696267177603564,543.7166994463212,29124.818731797055,synthetic,1.0,1.0,1.0
SYN_00003,17,7.0,7.0,50.773419992548455,47.45473289605659,51.424262091978854,14,4.225423112480843,1,0.0,100.88290193427245,19.40058592738086,2.6821939227657134,668.7960766951551,47880.36490935162,synthetic,1.0,1.0,1.0
SYN_00003,18,7.0,7.0,43.84241196027182,41.487406455104484,48.72607310827007,12,3.806008616789247,3,0.0,101.11623526760579,16.770855389170045,0.9935792685993831,661.015100291924,34515.27668559915,synthetic,1.0,1.0,1.0
SYN_00003,19,7.0,7.0,54.90361692816636,41.62798157622572,43.35431808007461,15,2.794676706880198,3,0.42924304912275985,101.34956860093912,10.882031776690717,1.093313478010901,522.3376444691743,21631.98511777549,synthetic,0.3,0.3,0.3
SYN_00003,20,7.0,7.0,36.442859247767345,32.27493694145418,36.82525040825564,10,3.6000974497095557,1,0.0,101.58290193427246,11.51241630521834,2.9804312886695707,343.43754690769697,13494.086654422807,synthetic,1.0,1.0,1.0
SYN_00004,0,3.0,10.0,27.019520032662356,10.498225244521485,26.03802253867826,11,4.860623833505348,1,0.0,115.29265796080048,3.8020128572745713,0.7805453319419691,110.50583943445663,9357.835028781961,synthetic,1.0,1.0,1.0
SYN_00004,1,3.0,10.0,46.4798235986414,27.12304232192217,34.500436910439696,20,4.213152080471523,2,0.46497951851825686,115.62599129413381,9.319231659692441,0.7805453319419691,345.44826032649837,26904.777577831337,synthetic,0.3,0.3,0.3
SYN_00004,2,3.0,10.0,52.20302268677422,36.49177683701853,37.309802050702984,22,2.754747502970354,1,0.31488755347773595,115.95932462746715,4.589545138805783,1.4589611399092643,294.49286460475514,18913.838582231914,synthetic,0.3,0.3,0.3
SYN_00004,3,3.0,10.0,46.51109387462368,37.417771085724794,42.995658319548525,20,2.5254238521037125,2,0.0,116.29265796080048,4.1462867655750255,1.489766160362312,200.10617753475543,10548.381355000385,synthetic,1.0,1.0,1.0
SYN_00004,4,3.0,10.0,47.497033385942395,39.04727048548205,46.151987281701224,20,2.7395639907843745,1,0.0,116.62599129413381,2.6136155731853465,1.3332522981533503,197.78025327097677,15113.984381646025,synthetic,1.0,1.0,1.0
SYN_00004,5,3.0,10.0,41.718425571229616,35.60803390560611,47.60439575629714,18,3.4079185987812286,1,0.0,116.95932462746715,5.939274379461046,1.6227012323244563,180.24692855977128,13860.80002631338,synthetic,1.0,1.0,1.0
SYN_00004,6,3.0,10.0,52.12743615899999,37.01606908024719,50.39041480259409,22,2.9158206925993033,2,0.0,117.29265796080048,4.472017991442861,1.5938928659479688,325.5826089238194,33818.0342220411,synthetic,1.0,1.0,1.0
SYN_00004,7,3.0,10.0,66.27594030641359,44.31514333023675,48.46578030490361,28,2.6838046839972227,4,0.4456547316770897,117.62599129413381,5.18814668648246,2.1059034738588474,347.9604351442307,27343.08433797994,synthetic,0.3,0.3,0.3
SYN_00004,8,3.0,10.0,44.137946581283984,37.83888476400204,48.9585721838627,19,4.173745000567234,3,0.0,117.95932462746715,3.7487704363019683,0.7955827858720723,389.46044691387107,32488.46703291777,synthetic,1.0,1.0,1.0
SYN_00004,9,3.0,10.0,59.368610835577655,45.242503717057595,55.46229733265004,25,2.9086320865777306,2,0.0,118.29265796080048,9.442079290054924,1.0053197989899818,423.80026323650725,34573.44010129857,synthetic,1.0,1.0,1.0
SYN_00004,10,3.0,10.0,62.72966577361286,50.80957849850766,60.378500254409296,27,4.839671274429856,1,0.0,118.62599129413381,11.244036151430945,2.027408962127335,496.0100246282276,42691.609920495684,synthetic,1.0,1.0,1.0
SYN_00004,11,3.0,10.0,60.87251408597722,52.19844031740179,61.37806564113863,26,3.0725940510017384,4,0.0,118.95932462746715,6.577664010119986,2.126106361002578,427.4768963950068,29782.800282294862,synthetic,1.0,1.0,1.0
SYN_00004,12,3.0,10.0,57.15119449645536,44.21789643692627,59.81710527577651,24,4.428254715379782,1,0.0,119.29265796080048,8.144382972080992,2.390683584517562,443.59381820733483,34435.61999300382,synthetic,1.0,1.0,1.0
SYN_00004,13,3.0,10.0,55.60896500750472,43.56892771526018,57.45305055255005,24,3.2858555381685015,1,0.0,119.62599129413381,10.565460587352424,2.1712416294967514,385.3375504990769,27024.330830481,synthetic,1.0,1.0,1.0
SYN_00004,14,3.0,10.0,57.273363307541764,50.68837903773723,55.103614103208415,24,3.7703684585995583,2,0.0,119.95932462746715,11.987360083203514,2.201818212730196,687.3377577788833,41193.20718350975,synthetic,0.3,0.3,0.3
